incident_id,timestamp,location,municipality,species,severity,source,operator,aircraft_type,phase_of_flight,time_of_day,height,speed,effect,sky,birds_seen,birds_struck,remarks,latitude,longitude,timestamp_weather,temperature,precipitation,wind_speed,visibility,condition,road_segment_id,speed_limit,road_type,curvature,lane_count,surface_type,hour,month,is_night,is_weekend,high_precipitation,high_risk_target
BIRD-002376,1995-03-13 22:00:00,MD,MD,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,US AIRWAYS,MD-80,Approach,Night,3800.0,250.0,,No Cloud,,1,"BLOOD ON SIDE OF NOSE, NO DAMAGE.",,,,,,,,,,,,,,,22,3,1,0,0,0
BIRD-002377,1991-04-10 22:00:00,CA,CA,WESTERN MEADOWLARK,medium,FAA_bird_strike_dataset,BRITISH AIRWAYS,DC-10,Take-off run,Night,0.0,120.0,,No Cloud,,10-Feb,"NO DAMAGE/INJURY. MEADOWLARKS. HIT A FLOCK # NOT REPTD., ASSUME  2-10. (DATA ENTRY NOTE: ONLY WESTERN MEADOWLARK FOUND IN CA)",,,,,,,,,,,,,,,22,4,1,0,0,0
BIRD-002378,1991-02-05 18:00:00,CA,CA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,BUSINESS,C-425,Approach,Dusk,100.0,120.0,,No Cloud,,1,"NO DAMAGE. BIRD WAS SMALL, BROWN WITH BLK & WHT FEATHERS",,,,,,,,,,,,,,,18,2,0,0,0,0
BIRD-002379,1991-03-19 22:00:00,WA,WA,BARN OWL,low,FAA_bird_strike_dataset,GOVERNMENT,B-727-200,Take-off run,Night,0.0,120.0,,Some Cloud,,1,15 LB OWL STRUCK ON T/O.  NO DAMAGE. FLIGHT PROCEDED W/O FURTHER  INCIDENT.,,,,,,,,,,,,,,,22,3,1,0,0,0
BIRD-002380,1991-07-18 12:00:00,TX,TX,MOURNING DOVE,low,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737-200,Take-off run,Day,0.0,120.0,,No Cloud,,1,NO DAMAGE/INJURY.,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-002381,1991-06-17 12:00:00,MN,MN,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,NORTHWEST AIRLINES,MD-80,Take-off run,Day,0.0,120.0,,No Cloud,,1,NO DAMAGE/INJURY. TIME = 0938LCL,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-002382,1990-10-13 12:00:00,HI,HI,UNKNOWN BIRD - MEDIUM,medium,FAA_bird_strike_dataset,ALOHA AIRLINES,B-737,Landing Roll,Day,0.0,100.0,,No Cloud,10-Feb,10-Feb,NO DAMAGE OBSVD. 2 PIGEON SIZED BIRDS.,,,,,,,,,,,,,,,12,10,0,1,0,0
BIRD-002383,1990-09-15 12:00:00,CT,CT,GULLS,medium,FAA_bird_strike_dataset,EXECUTIVE AIR SERVICE,PA-38 TOMAHAWK,Take-off run,Day,0.0,,,Some Cloud,10-Feb,10-Feb,"FLOCK OF GULLS, ASSUME 2-10.  DENT TO SKIN LEFT WING TIP.",,,,,,,,,,,,,,,12,9,0,1,0,0
BIRD-002384,1992-07-14 12:00:00,CA,CA,AMERICAN KESTREL,high,FAA_bird_strike_dataset,DELTA AIR LINES,B-737,Take-off run,Day,0.0,,Aborted Take-off,No Cloud,,1,"DUE TO OFFENSIVE ODOR UPON ACTIVATION OF AIR COOL SYSTEM, SUSPECT THAT WE POSSIBLY INGESTED A SEAGULL AND A HAWK.  ONLY THE HAWK  WAS FOUND. ABORTED T/O AT 60-70 KTS DUE TO LOUD BANG. SUSPECTED  BLOWN TIRE BUT WERE INFORMED THEY WERE OKAY.  RETD TO GATE &  FOUND REMAINS IN ENG #1.",,,,,,,,,,,,,,,12,7,0,0,0,1
BIRD-002385,1992-10-27 12:00:00,MI,MI,GULLS,high,FAA_bird_strike_dataset,PINNACLE (FORMERLY EXPSAIRL 1),BA-31 JETSTR,Take-off run,Day,0.0,75.0,Aborted Take-off,Overcast,10-Feb,1,RT ENG TURBINE BLADES BROKEN. PROBABLE LOSS OF ENG.,,,,,,,,,,,,,,,12,10,0,0,0,1
BIRD-002386,1991-11-08 12:00:00,CA,CA,ROCK PIGEON,high,FAA_bird_strike_dataset,BUSINESS,C-152,Take-off run,Day,0.0,60.0,Precautionary Landing,Overcast,,1,RETD TO INSPECT A/C.,,,,,,,,,,,,,,,12,11,0,0,0,1
BIRD-002387,1994-10-09 12:00:00,NJ,NJ,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,UNKNOWN,UNKNOWN,,,,,,,,1,DUSK. BIRD FOUND ON S SIDE RY31 END JUST OFF C/L. A/C AND TIME  UNKN.,,,,,,,,,,,,,,,12,10,0,1,0,0
BIRD-002388,1991-01-23 12:00:00,TX,TX,EUROPEAN STARLING,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Approach,Day,200.0,135.0,,Some Cloud,,1,"STRUCK NOSE GEAR, NO DAMAGE/INJURY.",,,,,,,,,,,,,,,12,1,0,0,0,0
BIRD-002389,1990-06-06 22:00:00,MO,MO,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737-200,Approach,Night,3400.0,210.0,,No Cloud,,1,NO DAMAGE,,,,,,,,,,,,,,,22,6,1,0,0,0
BIRD-002390,1991-06-28 12:00:00,MI,MI,SPARROWS,low,FAA_bird_strike_dataset,BUSINESS,C-650,Landing Roll,Day,0.0,,,Some Cloud,,1,NO REPTD DAMAGE.,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-002391,1991-06-28 12:00:00,AR,AR,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Climb,Day,100.0,160.0,,Some Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-002392,1991-03-29 22:00:00,PR,PR,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,B-727-200,Approach,Night,500.0,135.0,,No Cloud,,1,"A/C LANDED NORMALLY, NO DAMAGE.",,,,,,,,,,,,,,,22,3,1,0,0,0
BIRD-002393,1991-03-29 12:00:00,IL,IL,GULLS,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,B-727-200,Climb,Day,150.0,160.0,,Some Cloud,10-Feb,1,BLOOD ON RADOME FORWARD AND BENEATH CO-PILOTS SLIDING WINDOW.,,,,,,,,,,,,,,,12,3,0,0,0,0
BIRD-002394,1990-08-30 12:00:00,TX,TX,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,B-727-200,Approach,Day,4400.0,210.0,,No Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-002395,1990-09-04 12:00:00,IA,IA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,B-727,Approach,Day,300.0,130.0,,No Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-002396,1991-06-24 12:00:00,VA,VA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,BUSINESS,BE-23 SUNDOWNER,Landing Roll,Day,0.0,,,Some Cloud,,1,NO DAMAGE/INJURIES,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-002397,1991-07-09 12:00:00,KY,KY,AMERICAN CROW,low,FAA_bird_strike_dataset,PRIVATELY OWNED,PA-28,Landing Roll,,0.0,,,No Cloud,,1,NO DAMAGE/INJURY.,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-002398,1991-07-28 12:00:00,FL,FL,HAWKS,low,FAA_bird_strike_dataset,US AIRWAYS,B-737-300,Climb,Day,600.0,200.0,,Some Cloud,,1,"BIRD STRUCK #3 LEADING EDGE SLAT L WING, CAUSING HEAVY DAMAGE.   DENT 24"" LONG BY 2"" DEEP.",,,,,,,,,,,,,,,12,7,0,1,0,0
BIRD-002399,1992-10-14 06:00:00,ME,ME,GULLS,medium,FAA_bird_strike_dataset,AIR 2000,B-757-200,Take-off run,Dawn,0.0,,,Some Cloud,10-Feb,10-Feb,"FLT 202 ,REPTD A BIRD STRIKE DEPTG AT 0649EDT.  NO DAMAGE WAS  REPTD & A/C CONTD TO ITS DEST.  2 GULLS WERE FOUND DURING RWY  CHECK.",,,,,,,,,,,,,,,6,10,0,0,0,0
BIRD-002400,1993-11-30 22:00:00,CA,CA,GULLS,high,FAA_bird_strike_dataset,PRIVATELY OWNED,ROBINSON R22,Climb,Night,1000.0,80.0,Precautionary Landing,No Cloud,,1,EMERGENCY LANDING.  DOOR WAS LOST FROM L SIDE A/C.,,,,,,,,,,,,,,,22,11,1,0,0,1
BIRD-002401,1991-03-19 22:00:00,AR,AR,GEESE,low,FAA_bird_strike_dataset,BUSINESS,C-414,En Route,Night,7000.0,165.0,,Overcast,,1,CRACKS IN RADOME AT ATTACH POINT. SKIN PEELED BACK AFT OF RADOME.  TIME = 2245LCL. FLYING BETWEEN LAYERS DARK NIGHT FELT & HEARD  THUD. CONTD FLT TO KLIT. NO VIB OR OTHER SIGNS OF DAMAGE IN FLT.,,,,,,,,,,,,,,,22,3,1,0,0,0
BIRD-002402,1993-10-27 12:00:00,DC,DC,GEESE,medium,FAA_bird_strike_dataset,PIEDMONT AIRLINES,DHC8 DASH 8,Descent,Day,6000.0,230.0,,No Cloud,10-Feb,10-Feb,UNKNOWN IF TAIL DAMAGED. FLT 3217.,,,,,,,,,,,,,,,12,10,0,0,0,0
BIRD-002403,1990-08-04 22:00:00,IL,IL,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Climb,Night,5380.0,250.0,,No Cloud,,1,HIT CAPT'S WINDOW. NO DAMAGE.,,,,,,,,,,,,,,,22,8,1,1,0,0
BIRD-002404,1992-09-18 22:00:00,WI,WI,UNKNOWN BIRD - LARGE,low,FAA_bird_strike_dataset,NORTHWEST AIRLINES,DC-9,Approach,Night,1000.0,,,No Cloud,,1,FLT1214,,,,,,,,,,,,,,,22,9,1,0,0,0
BIRD-002405,1992-07-29 06:00:00,MN,MN,CANADA GOOSE,medium,FAA_bird_strike_dataset,GP EXPRESS AIRLINES,BE-99,Landing Roll,Dawn,0.0,90.0,,No Cloud,10-Feb,10-Feb,L HAND INBOARD FLAP DAMAGED.,,,,,,,,,,,,,,,6,7,0,0,0,0
BIRD-002406,1992-07-07 12:00:00,KS,KS,UNKNOWN BIRD - MEDIUM,high,FAA_bird_strike_dataset,UNKNOWN,UNKNOWN,Take-off run,Day,0.0,130.0,Aborted Take-off,Some Cloud,,1,,,,,,,,,,,,,,,,12,7,0,0,0,1
BIRD-002407,1991-07-10 06:00:00,MS,MS,HORNED LARK,medium,FAA_bird_strike_dataset,MOUNTAIN AIR CARGO,C-210 CENTUR,Approach,Dawn,50.0,90.0,,Some Cloud,10-Feb,10-Feb,TIME = 1114Z. NEAR MOUND ON LEVY.,,,,,,,,,,,,,,,6,7,0,0,0,0
BIRD-002408,1991-06-24 12:00:00,CA,CA,GULLS,low,FAA_bird_strike_dataset,UNKNOWN,C-152,Approach,Day,20.0,80.0,,Overcast,,1,NO DAMAGE/INJURY,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-002409,1991-08-16 12:00:00,PA,PA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,US AIRWAYS,FK-100,Take-off run,Day,0.0,,,No Cloud,,1,BIRD HIT JUST ABOVE THE CAPTAIN'S WINDOW AND THEN HORIZONTAL  STAB. ON ROTATION.  NO DAMAGE,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-002410,1992-08-27 22:00:00,TX,TX,BLACKBIRDS,medium,FAA_bird_strike_dataset,AMERICAN AIRLINES,DC-10-10,Approach,Night,50.0,142.0,,Some Cloud,10-Feb,10-Feb,"BIRD WAS UNKN, SMALL, BLACK.",,,,,,,,,,,,,,,22,8,1,0,0,0
BIRD-002411,1990-05-11 12:00:00,CA,CA,HAWKS,low,FAA_bird_strike_dataset,UNITED AIRLINES,DC-10,Take-off run,Day,0.0,150.0,,Some Cloud,,1,NO DAMAGE,,,,,,,,,,,,,,,12,5,0,0,0,0
BIRD-002412,1991-05-10 22:00:00,MA,MA,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,DC-10-30,Approach,Night,3000.0,170.0,,No Cloud,,1,FLT62 REPTD STRIKE AT 3000' 7 MI E OF KBOS AT 2142EDT.  A/C  LANDED W/O INCIDENT. NO DAMAGE.,,,,,,,,,,,,,,,22,5,1,0,0,0
BIRD-002413,1991-07-22 12:00:00,NJ,NJ,GULLS,low,FAA_bird_strike_dataset,ALLEGHENYAIRLINES,SHORTS 360,Climb,Day,100.0,100.0,,No Cloud,,1,NO DAMAGE. FLT 3704.,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-002414,1991-06-17 12:00:00,TX,TX,UNKNOWN BIRD,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Climb,,200.0,120.0,,No Cloud,,1,NO DAMAGE/INJURY,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-002415,1991-06-13 22:00:00,TX,TX,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,UNKNOWN,B-737-500,Landing Roll,Night,0.0,150.0,,No Cloud,,1,NO DAMAGE/INJURY.,,,,,,,,,,,,,,,22,6,1,0,0,0
BIRD-002416,1991-07-24 22:00:00,HI,HI,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,ALOHA AIRLINES,B-737-200,Climb,Night,500.0,170.0,,Some Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,22,7,1,0,0,0
BIRD-002417,1991-08-04 12:00:00,FL,FL,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,ATA AIRLINES (AMERICAN TRANS A,B-727,Landing Roll,Day,0.0,90.0,,No Cloud,,1,NO DAMAGE/INJURY. FLT 87,,,,,,,,,,,,,,,12,8,0,1,0,0
BIRD-002418,1990-07-07 22:00:00,UT,UT,DUCKS,high,FAA_bird_strike_dataset,DELTA AIR LINES,B-727,Climb,Night,500.0,155.0,Precautionary Landing,No Cloud,10-Feb,10-Feb,"PILOT SAW WHAT APPEARED TO BE 3 DUCKS DURING TAKEOFF,  BELIEVED SOME HIT AI/C.  RETD TO SLC, NO DAMAGE FOUND,  BUT EVIDENCE OF STRIKES WERE FOUND ON FUSELAGE AND LEFT WING.",,,,,,,,,,,,,,,22,7,1,1,0,1
BIRD-002419,1992-11-20 18:00:00,DC,DC,BLACKBIRDS,low,FAA_bird_strike_dataset,BUSINESS,C-406 CARAVA,Approach,Dusk,50.0,100.0,,Some Cloud,11-100,1,FEATHERS/GUT IN RT ENG. COWLING NOT YET REMOVED TO ACCESS DAMAGE.  BLOOD/GUTS ON RT SIDE FUSELAGE.,,,,,,,,,,,,,,,18,11,0,0,0,0
BIRD-002420,1991-11-12 06:00:00,PA,PA,GULLS,low,FAA_bird_strike_dataset,US AIRWAYS,B-737-300,Approach,Dawn,50.0,120.0,,Some Cloud,10-Feb,1,RWY REPTD AS 33L.,,,,,,,,,,,,,,,6,11,0,0,0,0
BIRD-002421,1992-04-25 12:00:00,TX,TX,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,DC-9-80,Climb,Day,100.0,155.0,,No Cloud,,1,,,,,,,,,,,,,,,,12,4,0,1,0,0
BIRD-002422,1992-04-25 12:00:00,MI,MI,GULLS,low,FAA_bird_strike_dataset,UNITED AIRLINES,B-727-100,Approach,Day,50.0,,,Overcast,,1,,,,,,,,,,,,,,,,12,4,0,1,0,0
BIRD-002423,1992-09-14 22:00:00,NC,NC,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Climb,Night,1200.0,200.0,,No Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,22,9,1,0,0,0
BIRD-002424,1992-09-27 12:00:00,TX,TX,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Climb,Day,800.0,150.0,,Some Cloud,,1,,,,,,,,,,,,,,,,12,9,0,1,0,0
BIRD-002425,1994-10-01 06:00:00,MI,MI,UNKNOWN BIRD,low,FAA_bird_strike_dataset,MESA AIRLINES,BE-1900,Approach,Dawn,,,,Overcast,,1,NO DAMAGE. (N# MAY BE WRONG),,,,,,,,,,,,,,,6,10,0,1,0,0
BIRD-002426,1993-09-26 22:00:00,TX,TX,BATS,low,FAA_bird_strike_dataset,UNITED AIRLINES,B-737,Approach,Night,,,,,,1,NO REPTD A/C DAMAGE TO FLT 592. TIME = 0145Z.,,,,,,,,,,,,,,,22,9,1,1,0,0
BIRD-002427,1993-07-14 12:00:00,FL,FL,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,BUSINESS,PA-42,Take-off run,Day,0.0,,,Some Cloud,,1,,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-002428,1994-09-01 06:00:00,NY,NY,GULLS,low,FAA_bird_strike_dataset,DELTA AIR LINES,B-737-200,Climb,Dawn,100.0,160.0,,Overcast,10-Feb,1,,,,,,,,,,,,,,,,6,9,0,0,0,0
BIRD-002429,1994-09-01 12:00:00,CO,CO,COYOTE,low,FAA_bird_strike_dataset,UNITED AIRLINES,B-737,Landing Roll,Day,0.0,,,,,1,COYOTE HIT WITH LEFT MAIN GEAR ON LANDING AT DENVER. INCIDENT  OCCURED AT 0735 MDT.  NO A/C DAMAGE REPORTED.,,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-002430,1991-08-20 12:00:00,AL,AL,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-82,Take-off run,Day,0.0,140.0,,No Cloud,,1,NO DAMAGE/INJURY.,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-002431,1994-05-29 12:00:00,WV,WV,ROCK PIGEON,low,FAA_bird_strike_dataset,PRIVATELY OWNED,C-172,Climb,Day,1000.0,85.0,,,,1,TIME = 1049LCL. TIP OF L WING DENTED. A/C STRUCK PIGEON WHILE  DOING TOUCH & GO.  A/C LANDED & TAXIED TO RAMP W/O INCIDENT.,,,,,,,,,,,,,,,12,5,0,1,0,0
BIRD-002432,1994-05-27 12:00:00,OR,OR,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,WESTAIR COMMUTER,BA-31 JETSTR,Approach,Day,10.0,115.0,,No Cloud,10-Feb,1,"2 SMALL BIRDS, POSSIBLY SWALLOWS FLEW IN FRONT OF A/C. 1 GLANCED  OFF FWD FUSELAGE, JUST ABOVE CAPT. WINDSCREEN.  NO TRACE OF  IMPACT ON INSPN.",,,,,,,,,,,,,,,12,5,0,0,0,0
BIRD-002433,1991-10-17 18:00:00,NJ,NJ,GULLS,high,FAA_bird_strike_dataset,BUSINESS,LEARJET-31,Climb,Dusk,15.0,130.0,Precautionary Landing,Overcast,10-Feb,1,AT 1725LCL A/C INGESTED A GULL INTO #2 ENG. A/C RETD TO ARPT.   ARFF CREWS WERE ON STAND-BY ALERT. LANDED W/O INCIDENT. NO  INJURIES. #2 INLET DAMAGED & AT LEAST 5 BLADES. PHOTO ON FILE AT  TEB OPS.,,,,,,,,,,,,,,,18,10,0,0,0,1
BIRD-002434,1994-05-06 12:00:00,TX,TX,UNKNOWN BIRD,low,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737-300,,Day,,,,,,1,DENT LEADING EDGE HORIZONTAL STABILIZER. MAINT REPTD STRIKE,,,,,,,,,,,,,,,12,5,0,0,0,0
BIRD-002435,1992-06-01 12:00:00,PA,PA,ROCK PIGEON,low,FAA_bird_strike_dataset,BUSINESS,LEARJET-25,Take-off run,Day,0.0,80.0,,Some Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,6,0,0,0,0
BIRD-002436,1992-09-23 12:00:00,MO,MO,UNKNOWN BIRD - MEDIUM,high,FAA_bird_strike_dataset,BUSINESS,C-650,Climb,Day,1000.0,160.0,Engine Shut Down,No Cloud,10-Feb,1,50% THRUST LOSS.  ENG VIBRATION. PRECAUTIONARY LANDING. DAMAGE TO  FAN ASSEMBLY. NO INTERIOR DAMAGE TO ENG. REPLACED 3 SETS OF FAN  BLADES & REBALANCED ASSEMBLY.,,,,,,,,,,,,,,,12,9,0,0,0,1
BIRD-002437,1992-05-04 22:00:00,TX,TX,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-80,Approach,Night,5000.0,250.0,,No Cloud,,1,,,,,,,,,,,,,,,,22,5,1,0,0,0
BIRD-002438,1991-08-18 06:00:00,VT,VT,GULLS,low,FAA_bird_strike_dataset,US AIRWAYS,DC-9-30,Take-off run,Dawn,0.0,120.0,,Some Cloud,10-Feb,1,LOWER RT PORTION OF RADOME & NOSE GEAR DOOR RT SIDE STRUCK.  BIRD  REMAINS ON GEAR DOOR.  NO DAMAGE OR FLT DELAY.,,,,,,,,,,,,,,,6,8,0,1,0,0
BIRD-002439,1991-09-02 22:00:00,IA,IA,UNKNOWN BIRD,low,FAA_bird_strike_dataset,NORTHWEST AIRLINES,DC-9,Landing Roll,Night,0.0,120.0,,No Cloud,,1,UNKN IF DAMAGE. NO INJURY. FLT 219.,,,,,,,,,,,,,,,22,9,1,0,0,0
BIRD-002440,1991-09-04 12:00:00,GA,GA,UNKNOWN BIRD - SMALL,medium,FAA_bird_strike_dataset,CCAIR,BA-41 JETSTR,Landing Roll,Day,0.0,,,Some Cloud,10-Feb,10-Feb,"HIT A FLOCK, # NOT REPTD, ASSUME 2-10.",,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-002441,1990-10-21 22:00:00,IL,IL,UNKNOWN BIRD - MEDIUM,medium,FAA_bird_strike_dataset,MIDWAY AIRLINES,DC-9-30,Approach,Night,1800.0,180.0,,No Cloud,10-Feb,10-Feb,"HIT A FLOCK, ASSUME  2-10.",,,,,,,,,,,,,,,22,10,1,1,0,0
BIRD-002442,1990-10-10 22:00:00,AL,AL,UNKNOWN BIRD - SMALL,medium,FAA_bird_strike_dataset,UPS AIRLINES,B-727,Approach,Night,1900.0,170.0,,No Cloud,,10-Feb,NO DAMAGE. FLT 1701.,,,,,,,,,,,,,,,22,10,1,0,0,0
BIRD-002443,1993-08-28 12:00:00,IN,IN,MOURNING DOVE,low,FAA_bird_strike_dataset,NORTHWEST AIRLINES,DC-9,Approach,Day,200.0,140.0,,Some Cloud,10-Feb,1,FLT 809,,,,,,,,,,,,,,,12,8,0,1,0,0
BIRD-002444,1990-07-19 12:00:00,VA,VA,MALLARD,low,FAA_bird_strike_dataset,US AIRWAYS,DC-9-30,Approach,Day,300.0,140.0,,Some Cloud,,1,HIT CAPT'S WINDSHLD. NO DAMAGE.,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-002445,1991-04-28 22:00:00,TX,TX,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737,Climb,Night,2000.0,200.0,,Some Cloud,,1,NO DAMAGE/INJURY TIME = 2230.,,,,,,,,,,,,,,,22,4,1,1,0,0
BIRD-002446,1991-07-31 12:00:00,OH,OH,BLACKBIRDS,medium,FAA_bird_strike_dataset,BUSINESS,C-414,Climb,Day,50.0,100.0,,No Cloud,10-Feb,10-Feb,NO DAMAGE/INJURY.,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-002447,1990-10-25 22:00:00,DC,DC,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,US AIRWAYS,DC-9-30,Descent,Night,1000.0,150.0,,Overcast,10-Feb,1,BIRD WAS LIKE A GULL. NO DAMAGE TO RADOME STRUCTURE OR  INSTRUMENTS.,,,,,,,,,,,,,,,22,10,1,0,0,0
BIRD-002448,1990-08-30 22:00:00,RI,RI,GULLS,low,FAA_bird_strike_dataset,MIDWAY AIRLINES,DC-9-30,Approach,Night,1500.0,160.0,,Some Cloud,,1,NO DAMAGE,,,,,,,,,,,,,,,22,8,1,0,0,0
BIRD-002449,1990-08-31 22:00:00,NY,NY,UNKNOWN BIRD,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,A-300,Approach,Night,1500.0,150.0,,No Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,22,8,1,0,0,0
BIRD-002450,1990-09-04 12:00:00,MN,MN,UNKNOWN BIRD - SMALL,medium,FAA_bird_strike_dataset,NORTHWEST AIRLINES,DC-9,Approach,Day,200.0,,,No Cloud,,10-Feb,FLT 1019,,,,,,,,,,,,,,,12,9,0,0,0,0
BIRD-002451,1990-09-01 18:00:00,NC,NC,UNKNOWN BIRD - MEDIUM,low,FAA_bird_strike_dataset,US AIRWAYS,B-737-200,Take-off run,Dusk,0.0,130.0,,No Cloud,,1,"POSSIBLE PHEASANT, A MED BROWN OBJECT WAS SEEN. KNOWN - FAN  CHANGE #2 ENG. RWY REPTD AS 35L.",,,,,,,,,,,,,,,18,9,0,1,0,0
BIRD-002452,1991-10-10 12:00:00,TX,TX,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-82,Approach,Day,850.0,140.0,,No Cloud,,1,"STD ""BIRDS IN VICINITY"" ATIS WARNING.",,,,,,,,,,,,,,,12,10,0,0,0,0
BIRD-002453,1990-07-16 12:00:00,CA,CA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,PRIVATELY OWNED,C-172,Climb,Day,100.0,70.0,,Some Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,7,0,0,0,0
BIRD-002454,1990-08-06 12:00:00,TX,TX,UNKNOWN BIRD - SMALL,medium,FAA_bird_strike_dataset,SOUTHWEST AIRLINES,B-737-200,Take-off run,Day,0.0,100.0,,Some Cloud,10-Feb,10-Feb,"HIT A SMALL FLOCK, ASSUME 2-10. NO DAMAGE.",,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-002455,1990-08-06 12:00:00,GA,GA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,BUSINESS,PA-28,Take-off run,Day,0.0,,,Some Cloud,,1,NO DAMAGE.,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-002456,1992-08-21 12:00:00,NJ,NJ,LAUGHING GULL,low,FAA_bird_strike_dataset,UNKNOWN,UNKNOWN,,,,,,,,1,"DAWN. BIRD FOUND AT 1000' MARKER FOR RWY 31 DURING INSPN, TIME =  0635",,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-002457,1992-08-21 12:00:00,CA,CA,UNKNOWN BIRD - SMALL,low,FAA_bird_strike_dataset,AMERICAN AIRLINES,MD-82,Take-off run,Day,0.0,145.0,,No Cloud,10-Feb,1,BIRD HIT JUST ABOVE CENTER WINDSHLD DURING ROTATION. A/C CONTD  FLT W/O INCIDENT. NO BIRD REMAINS FOUND ON RWY. FLT1155.,,,,,,,,,,,,,,,12,8,0,0,0,0
BIRD-002458,1990-07-22 22:00:00,MO,MO,DUCKS,low,FAA_bird_strike_dataset,NORTHWEST AIRLINES,DC-9,Approach,Night,50.0,130.0,,Some Cloud,,1,"PILOT STATED HE WOULD CALL IF ANY DAMAGE, NO CALL RECEIVED.  DUCK-LIKE BIRD.",,,,,,,,,,,,,,,22,7,1,1,0,0
BIRD-002459,1991-12-19 22:00:00,CA,CA,UNKNOWN BIRD - LARGE,low,FAA_bird_strike_dataset,NASHVILLE EAGLE,MERLIN III,Approach,Night,500.0,140.0,,No Cloud,,1,BOWLING BALL SIZE HOLE IN THE NOSE.,,,,,,,,,,,,,,,22,12,1,0,0,0
